tensor(2.4090, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7634, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8450, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8592, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0184, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7185, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9415, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1013, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7601, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0793, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9610, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9796, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0212, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0538, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8839, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0638, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9424, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8548, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0130, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9147, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0487, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8267, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8582, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1600, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0215, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1268, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8510, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0483, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1358, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0308, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8532, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0475, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2198, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1274, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0447, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9806, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3052, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0207, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9131, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9375, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8824, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1280, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3132, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9512, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2355, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7705, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0320, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9565, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0682, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8986, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8870, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8368, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9452, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8890, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0060, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1658, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0663, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9784, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8441, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9388, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9005, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9156, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8744, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0220, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9364, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1464, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3349, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9625, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0356, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9996, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8990, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8675, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1686, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9258, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9128, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8457, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9325, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9108, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0010, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8899, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8392, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8475, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8482, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9219, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8495, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9168, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1757, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9609, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7755, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9637, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8368, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7289, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2195, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9476, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0321, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8061, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1477, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9186, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1219, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9278, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9944, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9871, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9723, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9800, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9405, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1738, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9737, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9028, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8145, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8686, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9479, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9890, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8196, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8789, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0806, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8010, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9532, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1291, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1368, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1200, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8805, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8010, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9283, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9336, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9870, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0771, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0557, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8695, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1607, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8466, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8671, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2431, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9404, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1985, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0008, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8288, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8608, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9458, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0786, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0624, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8288, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8266, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9688, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9522, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9587, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0485, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0737, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8861, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8028, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8738, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0661, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0303, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9483, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0632, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0161, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2953, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9300, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0346, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0787, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8489, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8220, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2265, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9457, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0350, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9016, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9720, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8711, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7200, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8784, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1132, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7784, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1689, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9191, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0794, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0325, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9426, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1144, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9976, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2701, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0139, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9585, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7764, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9020, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0442, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9408, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9359, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0414, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8716, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9981, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0963, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0337, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9811, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8306, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8084, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0288, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9542, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0199, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9889, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9081, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8149, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8195, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9573, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8107, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0936, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0140, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0770, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8262, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9347, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0028, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9609, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9970, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7689, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0952, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0059, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0775, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9186, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0811, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9568, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0106, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9987, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8136, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0243, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9148, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1223, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9100, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8093, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9160, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0768, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9843, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7568, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8091, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0229, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8840, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9013, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1631, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9740, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9642, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0787, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0883, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8583, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0063, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9034, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8334, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8634, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9947, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8011, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8609, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7372, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0460, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8483, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8287, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0571, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0007, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9736, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1419, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0094, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0079, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9674, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0108, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8535, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9392, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9416, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9710, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9981, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3415, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9341, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2710, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8727, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1093, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7920, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9953, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9709, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9291, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9094, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8943, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9378, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0894, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8722, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8513, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0085, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9047, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8611, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9414, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9205, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0693, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9774, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0191, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8977, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8760, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9783, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0180, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9956, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0809, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8519, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9154, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0233, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1828, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9880, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8925, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8106, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0031, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9468, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1105, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9474, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9696, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9754, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1178, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9048, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0809, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2373, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9581, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0731, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8506, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9129, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9837, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8432, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8553, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0550, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9569, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7773, device='cuda:0', grad_fn=<AddBackward0>)
