tensor(0.6908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6252, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5823, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6938, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5708, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6332, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6272, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6692, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6430, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6552, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6017, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6324, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6040, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5820, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5947, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6274, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6221, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6125, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6005, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6794, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6294, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6313, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5600, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6727, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6033, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5639, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6403, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5923, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6470, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6652, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6854, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6868, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5841, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6430, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7431, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6271, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6184, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5906, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6538, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6437, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6422, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5684, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6576, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6283, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6242, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6062, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5608, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5783, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6333, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5803, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7049, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6425, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6292, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6441, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6263, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6498, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6324, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6253, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6092, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6481, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5874, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6241, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6460, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6843, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5920, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5850, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6114, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6198, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6322, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5948, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5726, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5732, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5462, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6301, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6419, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6342, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5816, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6703, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6222, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6487, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5261, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5125, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6184, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6185, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6200, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5649, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5998, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5847, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6159, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6344, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5906, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5493, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6219, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6365, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7190, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5645, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6311, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6405, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6302, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5910, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6192, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6160, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5977, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6199, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5214, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7342, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5910, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6645, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6057, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5718, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5587, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5802, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6150, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6323, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6232, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6624, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6854, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6502, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5345, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5848, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6507, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5474, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6401, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6823, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6985, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6243, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6636, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5754, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6507, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6736, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5787, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6871, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6449, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6679, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6432, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6248, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5548, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6920, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6032, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6880, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6262, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6477, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6416, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6101, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6069, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6301, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5658, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7203, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6113, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6130, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6132, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.4955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6856, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5721, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5840, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6390, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6123, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5836, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6164, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6084, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5801, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6288, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6939, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6310, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6131, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6375, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6319, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5501, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5680, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5968, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6737, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5789, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6707, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6429, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6147, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5668, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6075, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6730, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6771, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5607, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5583, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6367, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7006, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5573, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6199, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6629, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5625, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6692, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6000, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6476, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6108, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6316, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6256, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5851, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5757, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5944, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5705, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6059, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6174, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6346, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6091, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6140, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7149, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6051, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6716, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5817, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6263, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6517, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6603, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6388, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5610, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6239, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5909, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6954, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6702, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6163, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6328, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6314, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6512, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5565, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6698, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6603, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6959, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6117, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5065, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6405, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5724, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6192, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6086, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7012, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5866, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6386, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5920, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5963, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6763, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6545, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5808, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7013, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6244, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6098, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5907, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6162, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6231, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5568, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6407, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9242, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0584, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2019, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2596, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1739, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3669, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1713, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.0575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1096, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9793, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9063, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.9515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8586, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8509, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8723, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8538, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7933, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8164, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.8080, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7887, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7581, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7891, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7619, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7586, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7469, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7582, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7971, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7467, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7305, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7555, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7460, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7404, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7396, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7384, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7150, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7070, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7148, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7077, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7245, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7129, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7047, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7172, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6993, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6823, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7188, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7072, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7110, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6724, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6944, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6969, device='cuda:0', grad_fn=<AddBackward0>)
